-
Particle Pion
Name pull_Pion_EvsX_fgd1
Title EvsX_pull_for_Pion
Nbins 428
Range 0 3000.0
Entries 27111
Bin 1 9.949994087 4.614464178 
Bin 2 15.501611710 4.691868836 
Bin 3 19.245328903 4.769273493 
Bin 4 22.301982880 4.846678151 
Bin 5 24.973775864 4.924082808 
Bin 6 27.393182755 5.001487466 
Bin 7 29.631731033 5.078892123 
Bin 8 31.733016968 5.156296781 
Bin 9 33.725837708 5.233701438 
Bin 10 35.630344391 5.311106096 
Bin 11 37.461254120 5.388510753 
Bin 12 39.229701996 5.465915411 
Bin 13 40.944320679 5.543320069 
Bin 14 42.611976624 5.620724726 
Bin 15 44.238220215 5.698129384 
Bin 16 45.827613831 5.775534041 
Bin 17 47.383968353 5.852938699 
Bin 18 48.910484314 5.930343356 
Bin 19 50.409900665 6.007748014 
Bin 20 51.884563446 6.085152671 
Bin 21 53.336513519 6.162557329 
Bin 22 54.767532349 6.239961986 
Bin 23 56.179183960 6.317366644 
Bin 24 57.572853088 6.394771301 
Bin 25 58.949771881 6.472175959 
Bin 26 60.311042786 6.549580616 
Bin 27 61.657653809 6.626985274 
Bin 28 62.990497589 6.704389931 
Bin 29 64.310379028 6.781794589 
Bin 30 65.618034363 6.859199246 
Bin 31 66.914131165 6.936603904 
Bin 32 68.199279785 7.014008561 
Bin 33 69.474044800 7.091413219 
Bin 34 70.738937378 7.168817876 
Bin 35 71.994438171 7.226097323 
Bin 36 73.240989685 7.226097323 
Bin 37 74.478996277 7.226097323 
Bin 38 75.708831787 7.226097323 
Bin 39 76.930854797 7.226097323 
Bin 40 78.145393372 7.226097323 
Bin 41 79.352752686 7.226097323 
Bin 42 80.553215027 7.226097323 
Bin 43 81.747055054 7.226097323 
Bin 44 82.934524536 7.226097323 
Bin 45 84.115859985 7.226097323 
Bin 46 85.291290283 7.226097323 
Bin 47 86.461013794 7.226097323 
Bin 48 87.625228882 7.226097323 
Bin 49 88.784141541 7.226097323 
Bin 50 89.937911987 7.226097323 
Bin 51 91.086708069 7.226097323 
Bin 52 92.230705261 7.226097323 
Bin 53 93.370040894 7.226097323 
Bin 54 94.504859924 7.226097323 
Bin 55 95.635299683 7.226097323 
Bin 56 96.761497498 7.226097323 
Bin 57 97.883567810 7.226097323 
Bin 58 99.001632690 7.226097323 
Bin 59 100.115814209 7.226097323 
Bin 60 101.226203918 7.226097323 
Bin 61 102.332916260 7.226097323 
Bin 62 103.436042786 7.226097323 
Bin 63 104.535690308 7.226097323 
Bin 64 105.631935120 7.226097323 
Bin 65 106.724868774 7.226097323 
Bin 66 107.814575195 7.226097323 
Bin 67 108.901138306 7.226097323 
Bin 68 109.984626770 7.226097323 
Bin 69 111.065124512 7.226097323 
Bin 70 112.142692566 7.226097323 
Bin 71 113.217407227 7.226097323 
Bin 72 114.289329529 7.226097323 
Bin 73 115.358520508 7.226097323 
Bin 74 116.425048828 7.226097323 
Bin 75 117.488967896 7.226097323 
Bin 76 118.550331116 7.226097323 
Bin 77 119.609207153 7.226097323 
Bin 78 120.665634155 7.226097323 
Bin 79 121.719673157 7.226097323 
Bin 80 122.771362305 7.226097323 
Bin 81 123.820762634 7.226097323 
Bin 82 124.867919922 7.226097323 
Bin 83 125.912864685 7.226097323 
Bin 84 126.955657959 7.226097323 
Bin 85 127.996322632 7.226097323 
Bin 86 129.034912109 7.226097323 
Bin 87 130.071472168 7.226097323 
Bin 88 131.106033325 7.226097323 
Bin 89 132.138626099 7.226097323 
Bin 90 133.169281006 7.226097323 
Bin 91 134.198059082 7.226097323 
Bin 92 135.224975586 7.226097323 
Bin 93 136.250076294 7.226097323 
Bin 94 137.273376465 7.226097323 
Bin 95 138.294906616 7.226097323 
Bin 96 139.314727783 7.226097323 
Bin 97 140.332824707 7.226097323 
Bin 98 141.349258423 7.226097323 
Bin 99 142.364059448 7.226097323 
Bin 100 143.377227783 7.226097323 
Bin 101 144.388809204 7.226097323 
Bin 102 145.398818970 7.226097323 
Bin 103 146.407287598 7.226097323 
Bin 104 147.414245605 7.226097323 
Bin 105 148.419708252 7.226097323 
Bin 106 149.423706055 7.226097323 
Bin 107 150.426254272 7.226097323 
Bin 108 151.427383423 7.226097323 
Bin 109 152.427108765 7.226097323 
Bin 110 153.425445557 7.226097323 
Bin 111 154.422424316 7.226097323 
Bin 112 155.418060303 7.226097323 
Bin 113 156.412384033 7.226097323 
Bin 114 157.405395508 7.226097323 
Bin 115 158.397125244 7.226097323 
Bin 116 159.387588501 7.226097323 
Bin 117 160.376800537 7.226097323 
Bin 118 161.364791870 7.226097323 
Bin 119 162.351562500 7.226097323 
Bin 120 163.337127686 7.226097323 
Bin 121 164.321533203 7.226097323 
Bin 122 165.304748535 7.226097323 
Bin 123 166.286834717 7.226097323 
Bin 124 167.267776489 7.226097323 
Bin 125 168.247604370 7.226097323 
Bin 126 169.226333618 7.226097323 
Bin 127 170.203964233 7.226097323 
Bin 128 171.180526733 7.226097323 
Bin 129 172.156021118 7.226097323 
Bin 130 173.130477905 7.226097323 
Bin 131 174.103881836 7.226097323 
Bin 132 175.076278687 7.226097323 
Bin 133 176.047653198 7.226097323 
Bin 134 177.018035889 7.226097323 
Bin 135 177.987426758 7.226097323 
Bin 136 178.955856323 7.226097323 
Bin 137 179.923309326 7.226097323 
Bin 138 180.889831543 7.226097323 
Bin 139 181.855392456 7.226097323 
Bin 140 182.820037842 7.226097323 
Bin 141 183.783767700 7.226097323 
Bin 142 184.746582031 7.226097323 
Bin 143 185.708511353 7.226097323 
Bin 144 186.669540405 7.226097323 
Bin 145 187.629699707 7.226097323 
Bin 146 188.589004517 7.226097323 
Bin 147 189.547439575 7.226097323 
Bin 148 190.505035400 7.226097323 
Bin 149 191.461791992 7.226097323 
Bin 150 192.417709351 7.226097323 
Bin 151 193.372817993 7.226097323 
Bin 152 194.327117920 7.226097323 
Bin 153 195.280609131 7.226097323 
Bin 154 196.233306885 7.226097323 
Bin 155 197.185226440 7.226097323 
Bin 156 198.136367798 7.226097323 
Bin 157 199.086746216 7.226097323 
Bin 158 200.036361694 7.226097323 
Bin 159 200.985214233 7.226097323 
Bin 160 201.933334351 7.226097323 
Bin 161 202.880706787 7.226097323 
Bin 162 203.827346802 7.226097323 
Bin 163 204.773269653 7.226097323 
Bin 164 205.718490601 7.226097323 
Bin 165 206.662979126 7.226097323 
Bin 166 207.606781006 7.226097323 
Bin 167 208.549896240 7.226097323 
Bin 168 209.492309570 7.226097323 
Bin 169 210.434051514 7.226097323 
Bin 170 211.375106812 7.226097323 
Bin 171 212.315505981 7.226097323 
Bin 172 213.255249023 7.226097323 
Bin 173 214.194320679 7.226097323 
Bin 174 215.132751465 7.226097323 
Bin 175 216.070541382 7.226097323 
Bin 176 217.007690430 7.226097323 
Bin 177 217.944213867 7.226097323 
Bin 178 218.880111694 7.226097323 
Bin 179 219.815383911 7.226097323 
Bin 180 220.750045776 7.226097323 
Bin 181 221.684112549 7.226097323 
Bin 182 222.617553711 7.226097323 
Bin 183 223.550415039 7.226097323 
Bin 184 224.482681274 7.226097323 
Bin 185 225.414352417 7.226097323 
Bin 186 226.345443726 7.226097323 
Bin 187 227.275970459 7.226097323 
Bin 188 228.205917358 7.226097323 
Bin 189 229.135299683 7.226097323 
Bin 190 230.064117432 7.226097323 
Bin 191 230.992385864 7.226097323 
Bin 192 231.920089722 7.226097323 
Bin 193 232.847259521 7.226097323 
Bin 194 233.773880005 7.226097323 
Bin 195 234.699966431 7.226097323 
Bin 196 235.625503540 7.226097323 
Bin 197 236.550537109 7.226097323 
Bin 198 237.475021362 7.226097323 
Bin 199 238.399002075 7.226097323 
Bin 200 239.322463989 7.226097323 
Bin 201 240.245407104 7.226097323 
Bin 202 241.167846680 7.226097323 
Bin 203 242.089782715 7.226097323 
Bin 204 243.011230469 7.226097323 
Bin 205 243.932174683 7.226097323 
Bin 206 244.852615356 7.226097323 
Bin 207 245.772583008 7.226097323 
Bin 208 246.692062378 7.226097323 
Bin 209 247.611053467 7.226097323 
Bin 210 248.529586792 7.226097323 
Bin 211 249.447631836 7.226097323 
Bin 212 250.365219116 7.226097323 
Bin 213 251.282333374 7.226097323 
Bin 214 252.198974609 7.226097323 
Bin 215 253.115173340 7.226097323 
Bin 216 254.030914307 7.226097323 
Bin 217 254.946212769 7.226097323 
Bin 218 255.861053467 7.226097323 
Bin 219 256.775451660 7.226097323 
Bin 220 257.689392090 7.226097323 
Bin 221 258.602905273 7.226097323 
Bin 222 259.515991211 7.226097323 
Bin 223 260.428649902 7.226097323 
Bin 224 261.340881348 7.226097323 
Bin 225 262.252655029 7.226097323 
Bin 226 263.164031982 7.226097323 
Bin 227 264.075012207 7.226097323 
Bin 228 264.985534668 7.226097323 
Bin 229 265.895660400 7.226097323 
Bin 230 266.805389404 7.226097323 
Bin 231 267.714691162 7.226097323 
Bin 232 268.623596191 7.226097323 
Bin 233 269.532104492 7.226097323 
